institution,flight,segment,granule,url
UTIG,2011.11.18,WSB_JKB2e_BYRD08d,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_BYRD08d_002.nc
UTIG,2011.11.18,WSB_JKB2e_GL0099b,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_GL0099b_000.nc
UTIG,2011.11.18,WSB_JKB2e_GL0099b,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_GL0099b_001.nc
UTIG,2011.11.18,WSB_JKB2e_GL0233c,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_GL0233c_000.nc
UTIG,2011.11.18,WSB_JKB2e_GL0233c,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_GL0233c_001.nc
UTIG,2011.11.18,WSB_JKB2e_GL0233c,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_GL0233c_002.nc
UTIG,2011.11.18,WSB_JKB2e_GL0352a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_GL0352a_000.nc
UTIG,2011.11.18,WSB_JKB2e_GL0352a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_GL0352a_001.nc
UTIG,2011.11.18,WSB_JKB2e_GL0352a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_GL0352a_002.nc
UTIG,2011.11.18,WSB_JKB2e_GL0367b,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_GL0367b_000.nc
UTIG,2011.11.18,WSB_JKB2e_GL0367b,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_GL0367b_001.nc
UTIG,2011.11.18,WSB_JKB2e_GL0367b,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.18/IR2HI1B_2011322_WSB_JKB2e_GL0367b_002.nc
UTIG,2011.11.21,DVG_JKB2e_X13a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_X13a_000.nc
UTIG,2011.11.21,DVG_JKB2e_X13a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_X13a_001.nc
UTIG,2011.11.21,DVG_JKB2e_X17a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_X17a_000.nc
UTIG,2011.11.21,DVG_JKB2e_X17a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_X17a_001.nc
UTIG,2011.11.21,DVG_JKB2e_X19a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_X19a_000.nc
UTIG,2011.11.21,DVG_JKB2e_X19a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_X19a_001.nc
UTIG,2011.11.21,DVG_JKB2e_X21a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_X21a_000.nc
UTIG,2011.11.21,DVG_JKB2e_X21a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_X21a_001.nc
UTIG,2011.11.21,DVG_JKB2e_Y26a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y26a_000.nc
UTIG,2011.11.21,DVG_JKB2e_Y26a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y26a_001.nc
UTIG,2011.11.21,DVG_JKB2e_Y28a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y28a_000.nc
UTIG,2011.11.21,DVG_JKB2e_Y28a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y28a_001.nc
UTIG,2011.11.21,DVG_JKB2e_Y30a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y30a_000.nc
UTIG,2011.11.21,DVG_JKB2e_Y30a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y30a_001.nc
UTIG,2011.11.21,DVG_JKB2e_Y32a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y32a_000.nc
UTIG,2011.11.21,DVG_JKB2e_Y32a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y32a_001.nc
UTIG,2011.11.21,DVG_JKB2e_Y34a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y34a_000.nc
UTIG,2011.11.21,DVG_JKB2e_Y34a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y34a_001.nc
UTIG,2011.11.21,DVG_JKB2e_Y36a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y36a_000.nc
UTIG,2011.11.21,DVG_JKB2e_Y36a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y36a_001.nc
UTIG,2011.11.21,DVG_JKB2e_Y38a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y38a_000.nc
UTIG,2011.11.21,DVG_JKB2e_Y38a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_DVG_JKB2e_Y38a_001.nc
UTIG,2011.11.21,ICP4_JKB2e_F07T01a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_ICP4_JKB2e_F07T01a_000.nc
UTIG,2011.11.21,ICP4_JKB2e_F07T01a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_ICP4_JKB2e_F07T01a_001.nc
UTIG,2011.11.21,ICP4_JKB2e_F07T02a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_ICP4_JKB2e_F07T02a_000.nc
UTIG,2011.11.21,ICP4_JKB2e_F07T03a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_ICP4_JKB2e_F07T03a_000.nc
UTIG,2011.11.21,ICP4_JKB2e_F07T04a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_ICP4_JKB2e_F07T04a_000.nc
UTIG,2011.11.21,ICP4_JKB2e_F07T04a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_ICP4_JKB2e_F07T04a_001.nc
UTIG,2011.11.21,ICP4_JKB2e_F07T04a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_ICP4_JKB2e_F07T04a_002.nc
UTIG,2011.11.21,WSB_JKB2e_MAWG01b,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.21/IR2HI1B_2011325_WSB_JKB2e_MAWG01b_000.nc
UTIG,2011.11.28,DVG_JKB2e_X15a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_X15a_000.nc
UTIG,2011.11.28,DVG_JKB2e_X15a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_X15a_001.nc
UTIG,2011.11.28,DVG_JKB2e_X16a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_X16a_000.nc
UTIG,2011.11.28,DVG_JKB2e_X16a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_X16a_001.nc
UTIG,2011.11.28,DVG_JKB2e_X16a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_X16a_002.nc
UTIG,2011.11.28,DVG_JKB2e_X17b,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_X17b_000.nc
UTIG,2011.11.28,DVG_JKB2e_X17b,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_X17b_001.nc
UTIG,2011.11.28,DVG_JKB2e_X18a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_X18a_000.nc
UTIG,2011.11.28,DVG_JKB2e_X20a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_X20a_000.nc
UTIG,2011.11.28,DVG_JKB2e_X20a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_X20a_001.nc
UTIG,2011.11.28,DVG_JKB2e_Y05a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_Y05a_000.nc
UTIG,2011.11.28,DVG_JKB2e_Y05a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_Y05a_001.nc
UTIG,2011.11.28,DVG_JKB2e_Y10a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_Y10a_000.nc
UTIG,2011.11.28,DVG_JKB2e_Y14a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_Y14a_000.nc
UTIG,2011.11.28,DVG_JKB2e_Y18a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_Y18a_000.nc
UTIG,2011.11.28,DVG_JKB2e_Y27a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_Y27a_000.nc
UTIG,2011.11.28,DVG_JKB2e_Y29a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_Y29a_000.nc
UTIG,2011.11.28,DVG_JKB2e_Y31a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_Y31a_000.nc
UTIG,2011.11.28,DVG_JKB2e_Y33a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_DVG_JKB2e_Y33a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T01a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T01a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T01a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T01a_001.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T01a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T01a_002.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T02a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T02a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T04,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T04_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T05a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T05a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T06a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T06a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T07a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T07a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T08a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T08a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T09a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T09a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T10a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T10a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T11a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T11a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T12a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T12a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T13a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T13a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T14a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T14a_000.nc
UTIG,2011.11.28,ICP4_JKB2e_F08T14a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.28/IR2HI1B_2011332_ICP4_JKB2e_F08T14a_001.nc
UTIG,2011.11.29,ICP4_JKB2e_F09T03a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_ICP4_JKB2e_F09T03a_000.nc
UTIG,2011.11.29,ICP4_JKB2e_F09T04a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_ICP4_JKB2e_F09T04a_000.nc
UTIG,2011.11.29,ICP4_JKB2e_F09T05a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_ICP4_JKB2e_F09T05a_000.nc
UTIG,2011.11.29,ICP4_JKB2e_F09T06a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_ICP4_JKB2e_F09T06a_000.nc
UTIG,2011.11.29,ICP4_JKB2e_F09T07a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_ICP4_JKB2e_F09T07a_000.nc
UTIG,2011.11.29,ICP4_JKB2e_F09T08a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_ICP4_JKB2e_F09T08a_000.nc
UTIG,2011.11.29,ICP4_JKB2e_F09T09a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_ICP4_JKB2e_F09T09a_000.nc
UTIG,2011.11.29,ICP4_JKB2e_F09T10a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_ICP4_JKB2e_F09T10a_000.nc
UTIG,2011.11.29,ICP4_JKB2e_F09T11a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_ICP4_JKB2e_F09T11a_000.nc
UTIG,2011.11.29,ICP4_JKB2e_F09T12a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_ICP4_JKB2e_F09T12a_000.nc
UTIG,2011.11.29,ICP4_JKB2e_F09T13a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_ICP4_JKB2e_F09T13a_000.nc
UTIG,2011.11.29,MKG_JKB2e_X15a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_X15a_000.nc
UTIG,2011.11.29,MKG_JKB2e_X15a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_X15a_001.nc
UTIG,2011.11.29,MKG_JKB2e_X16a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_X16a_000.nc
UTIG,2011.11.29,MKG_JKB2e_X16a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_X16a_001.nc
UTIG,2011.11.29,MKG_JKB2e_X17a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_X17a_000.nc
UTIG,2011.11.29,MKG_JKB2e_X17a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_X17a_001.nc
UTIG,2011.11.29,MKG_JKB2e_X19a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_X19a_000.nc
UTIG,2011.11.29,MKG_JKB2e_X19a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_X19a_001.nc
UTIG,2011.11.29,MKG_JKB2e_X19a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_X19a_002.nc
UTIG,2011.11.29,MKG_JKB2e_X21a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_X21a_000.nc
UTIG,2011.11.29,MKG_JKB2e_X21a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_X21a_001.nc
UTIG,2011.11.29,MKG_JKB2e_Y32a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_Y32a_000.nc
UTIG,2011.11.29,MKG_JKB2e_Y32a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_Y32a_001.nc
UTIG,2011.11.29,MKG_JKB2e_Y34a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_Y34a_000.nc
UTIG,2011.11.29,MKG_JKB2e_Y34a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_Y34a_001.nc
UTIG,2011.11.29,MKG_JKB2e_Y37a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_Y37a_000.nc
UTIG,2011.11.29,MKG_JKB2e_Y37a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_Y37a_001.nc
UTIG,2011.11.29,MKG_JKB2e_Y40a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_Y40a_000.nc
UTIG,2011.11.29,MKG_JKB2e_Y40a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_Y40a_001.nc
UTIG,2011.11.29,MKG_JKB2e_Y43a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_Y43a_000.nc
UTIG,2011.11.29,MKG_JKB2e_Y47a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_MKG_JKB2e_Y47a_000.nc
UTIG,2011.11.29,WSB_JKB2e_KOEG01a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_WSB_JKB2e_KOEG01a_000.nc
UTIG,2011.11.29,WSB_JKB2e_R65a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_WSB_JKB2e_R65a_000.nc
UTIG,2011.11.29,WSB_JKB2e_R65a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_WSB_JKB2e_R65a_001.nc
UTIG,2011.11.29,WSB_JKB2e_R65a,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_WSB_JKB2e_R65a_002.nc
UTIG,2011.11.29,WSB_JKB2e_SKEG01a,000,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_WSB_JKB2e_SKEG01a_000.nc
UTIG,2011.11.29,WSB_JKB2e_SKEG01a,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.29/IR2HI1B_2011333_WSB_JKB2e_SKEG01a_001.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_003.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_004.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_005.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_006.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_007.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_008.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_009.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_010.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_011.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_012.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_013.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_014.nc
UTIG,2011.11.30,WSB_JKB2e_R65a,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IR2HI1B.001/2011.11.30/IR2HI1B_2011333_WSB_JKB2e_R65a_015.nc
