institution,flight,granule,url
NASA,20170506_01,041,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_041.nc
NASA,20170506_01,042,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_042.nc
NASA,20170506_01,043,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_043.nc
NASA,20170506_01,044,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_044.nc
NASA,20170506_01,045,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_045.nc
NASA,20170506_01,046,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_046.nc
NASA,20170506_01,047,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_047.nc
NASA,20170506_01,048,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_048.nc
NASA,20170506_01,049,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_049.nc
NASA,20170506_01,050,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_050.nc
NASA,20170506_01,051,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_051.nc
NASA,20170506_01,052,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_052.nc
NASA,20170506_01,053,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_053.nc
NASA,20170506_01,054,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_054.nc
NASA,20170506_01,055,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_055.nc
NASA,20170506_01,056,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_056.nc
NASA,20170506_01,057,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_057.nc
NASA,20170506_01,058,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_058.nc
NASA,20170506_01,059,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_059.nc
NASA,20170506_01,060,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_060.nc
NASA,20170506_01,061,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_061.nc
NASA,20170506_01,062,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_062.nc
NASA,20170506_01,063,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_063.nc
NASA,20170506_01,064,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_064.nc
NASA,20170506_01,065,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_065.nc
NASA,20170506_01,066,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_066.nc
NASA,20170506_01,067,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_067.nc
NASA,20170506_01,068,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_068.nc
NASA,20170506_01,069,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_069.nc
NASA,20170506_01,070,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_070.nc
NASA,20170506_01,071,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.06/IRMCR1B_20170506_01_071.nc
NASA,20170508_01,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_001.nc
NASA,20170508_01,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_002.nc
NASA,20170508_01,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_003.nc
NASA,20170508_01,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_004.nc
NASA,20170508_01,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_005.nc
NASA,20170508_01,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_006.nc
NASA,20170508_01,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_007.nc
NASA,20170508_01,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_008.nc
NASA,20170508_01,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_009.nc
NASA,20170508_01,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_010.nc
NASA,20170508_01,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_011.nc
NASA,20170508_01,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_012.nc
NASA,20170508_01,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_013.nc
NASA,20170508_01,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_014.nc
NASA,20170508_01,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_015.nc
NASA,20170508_01,016,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_016.nc
NASA,20170508_01,017,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_017.nc
NASA,20170508_01,018,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_018.nc
NASA,20170508_01,019,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_019.nc
NASA,20170508_01,020,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_020.nc
NASA,20170508_01,021,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_021.nc
NASA,20170508_01,022,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_022.nc
NASA,20170508_01,023,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_023.nc
NASA,20170508_01,024,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_024.nc
NASA,20170508_01,025,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_025.nc
NASA,20170508_01,026,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_026.nc
NASA,20170508_01,027,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_027.nc
NASA,20170508_01,028,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_028.nc
NASA,20170508_01,029,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_029.nc
NASA,20170508_01,030,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_030.nc
NASA,20170508_01,031,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_031.nc
NASA,20170508_01,032,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_032.nc
NASA,20170508_01,033,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_033.nc
NASA,20170508_01,034,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_034.nc
NASA,20170508_01,035,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_035.nc
NASA,20170508_01,036,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_036.nc
NASA,20170508_01,037,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_037.nc
NASA,20170508_01,038,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_038.nc
NASA,20170508_01,039,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_039.nc
NASA,20170508_01,040,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_040.nc
NASA,20170508_01,041,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_041.nc
NASA,20170508_01,042,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_042.nc
NASA,20170508_01,043,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_043.nc
NASA,20170508_01,044,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_044.nc
NASA,20170508_01,045,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_045.nc
NASA,20170508_01,046,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_046.nc
NASA,20170508_01,047,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_047.nc
NASA,20170508_01,048,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_048.nc
NASA,20170508_01,049,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_049.nc
NASA,20170508_01,050,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_050.nc
NASA,20170508_01,051,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_051.nc
NASA,20170508_01,052,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_052.nc
NASA,20170508_01,053,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_053.nc
NASA,20170508_01,054,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_054.nc
NASA,20170508_01,055,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_055.nc
NASA,20170508_01,056,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_056.nc
NASA,20170508_01,057,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_057.nc
NASA,20170508_01,058,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_058.nc
NASA,20170508_01,059,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_059.nc
NASA,20170508_01,060,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_060.nc
NASA,20170508_01,061,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_061.nc
NASA,20170508_01,062,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_062.nc
NASA,20170508_01,063,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_063.nc
NASA,20170508_01,064,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_064.nc
NASA,20170508_01,065,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_065.nc
NASA,20170508_01,066,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_066.nc
NASA,20170508_01,067,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_067.nc
NASA,20170508_01,068,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_068.nc
NASA,20170508_01,069,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_069.nc
NASA,20170508_01,070,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_070.nc
NASA,20170508_01,071,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.08/IRMCR1B_20170508_01_071.nc
NASA,20170510_02,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_001.nc
NASA,20170510_02,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_002.nc
NASA,20170510_02,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_003.nc
NASA,20170510_02,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_004.nc
NASA,20170510_02,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_005.nc
NASA,20170510_02,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_006.nc
NASA,20170510_02,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_007.nc
NASA,20170510_02,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_008.nc
NASA,20170510_02,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_009.nc
NASA,20170510_02,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_010.nc
NASA,20170510_02,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_011.nc
NASA,20170510_02,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_012.nc
NASA,20170510_02,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_013.nc
NASA,20170510_02,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_014.nc
NASA,20170510_02,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_015.nc
NASA,20170510_02,016,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_016.nc
NASA,20170510_02,017,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_017.nc
NASA,20170510_02,018,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_018.nc
NASA,20170510_02,019,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_019.nc
NASA,20170510_02,020,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_020.nc
NASA,20170510_02,021,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_021.nc
NASA,20170510_02,022,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_022.nc
NASA,20170510_02,023,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_023.nc
NASA,20170510_02,024,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_024.nc
NASA,20170510_02,025,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_02_025.nc
NASA,20170510_03,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_001.nc
NASA,20170510_03,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_002.nc
NASA,20170510_03,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_003.nc
NASA,20170510_03,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_004.nc
NASA,20170510_03,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_005.nc
NASA,20170510_03,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_006.nc
NASA,20170510_03,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_007.nc
NASA,20170510_03,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_008.nc
NASA,20170510_03,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_009.nc
NASA,20170510_03,010,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_010.nc
NASA,20170510_03,011,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_011.nc
NASA,20170510_03,012,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_012.nc
NASA,20170510_03,013,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_013.nc
NASA,20170510_03,014,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_014.nc
NASA,20170510_03,015,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_015.nc
NASA,20170510_03,016,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_016.nc
NASA,20170510_03,017,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_017.nc
NASA,20170510_03,018,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_018.nc
NASA,20170510_03,019,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_019.nc
NASA,20170510_03,020,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_020.nc
NASA,20170510_03,021,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_021.nc
NASA,20170510_03,022,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_022.nc
NASA,20170510_03,023,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_023.nc
NASA,20170510_03,024,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_024.nc
NASA,20170510_03,025,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_025.nc
NASA,20170510_03,026,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_026.nc
NASA,20170510_03,027,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_027.nc
NASA,20170510_03,028,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_028.nc
NASA,20170510_03,029,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_029.nc
NASA,20170510_03,030,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_030.nc
NASA,20170510_03,031,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_031.nc
NASA,20170510_03,032,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_032.nc
NASA,20170510_03,033,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_033.nc
NASA,20170510_03,034,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_034.nc
NASA,20170510_03,035,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_035.nc
NASA,20170510_03,036,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_036.nc
NASA,20170510_03,037,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_037.nc
NASA,20170510_03,038,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_038.nc
NASA,20170510_03,039,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_039.nc
NASA,20170510_03,040,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_040.nc
NASA,20170510_03,041,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_041.nc
NASA,20170510_03,042,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_042.nc
NASA,20170510_03,043,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.10/IRMCR1B_20170510_03_043.nc
NASA,20170511_01,001,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.11/IRMCR1B_20170511_01_001.nc
NASA,20170511_01,002,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.11/IRMCR1B_20170511_01_002.nc
NASA,20170511_01,003,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.11/IRMCR1B_20170511_01_003.nc
NASA,20170511_01,004,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.11/IRMCR1B_20170511_01_004.nc
NASA,20170511_01,005,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.11/IRMCR1B_20170511_01_005.nc
NASA,20170511_01,006,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.11/IRMCR1B_20170511_01_006.nc
NASA,20170511_01,007,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.11/IRMCR1B_20170511_01_007.nc
NASA,20170511_01,008,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.11/IRMCR1B_20170511_01_008.nc
NASA,20170511_01,009,https://n5eil01u.ecs.nsidc.org/ICEBRIDGE/IRMCR1B.002/2017.05.11/IRMCR1B_20170511_01_009.nc
